ID,TextId,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Datetime
251,84,Amused by the antics of my pet—it's pure amusement!,Amusement,23/02/2023 14:20,PetAmuser,Instagram,PetAntics,18,35,UK,2023,2,23,14,2023-02-23 14:20:00
253,85,Enjoying every moment of this trip—pure enjoyment!,Enjoyment,23/02/2023 19:45,TravelExplorer,Facebook,Enjoyment,25,50,USA,2023,2,23,19,2023-02-23 19:45:00
254,85,Enjoying every moment of this trip—pure enjoyment!,Enjoyment,23/02/2023 19:45,TravelExplorer,Facebook,Travel,25,50,USA,2023,2,23,19,2023-02-23 19:45:00
256,86,Admiring the dedication of volunteers at a local charity.,Admiration,24/02/2023 11:30,CharityAdmirer,Twitter,Admiration,20,40,USA,2023,2,24,11,2023-02-24 11:30:00
257,86,Admiring the dedication of volunteers at a local charity.,Admiration,24/02/2023 11:30,CharityAdmirer,Twitter,Volunteers,20,40,USA,2023,2,24,11,2023-02-24 11:30:00
259,87,Sending affectionate vibes to friends and family.,Affection,24/02/2023 16:00,FamilyLover,Instagram,Affection,15,30,USA,2023,2,24,16,2023-02-24 16:00:00
260,87,Sending affectionate vibes to friends and family.,Affection,24/02/2023 16:00,FamilyLover,Instagram,FamilyLove,15,30,USA,2023,2,24,16,2023-02-24 16:00:00
262,88,Awe-struck by the beauty of the night sky.,Awe,24/02/2023 20:30,Stargazer,Facebook,Awe,22,45,Australia,2023,2,24,20,2023-02-24 20:30:00
263,88,Awe-struck by the beauty of the night sky.,Awe,24/02/2023 20:30,Stargazer,Facebook,StarryNight,22,45,Australia,2023,2,24,20,2023-02-24 20:30:00
265,89,Disappointed with the lack of progress in a personal project.,Disappointed,25/02/2023 09:00,ProjectStruggle,Twitter,Disappointed,18,35,India,2023,2,25,9,2023-02-25 09:00:00
266,89,Disappointed with the lack of progress in a personal project.,Disappointed,25/02/2023 09:00,ProjectStruggle,Twitter,Project,18,35,India,2023,2,25,9,2023-02-25 09:00:00
268,90,A surprise visit from an old friend brought tears of joy.,Surprise,25/02/2023 14:45,JoyfulReunion,Instagram,Surprise,25,50,USA,2023,2,25,14,2023-02-25 14:45:00
269,90,A surprise visit from an old friend brought tears of joy.,Surprise,25/02/2023 14:45,JoyfulReunion,Instagram,OldFriends,25,50,USA,2023,2,25,14,2023-02-25 14:45:00
271,91,Embracing acceptance of life's ups and downs.,Acceptance,25/02/2023 18:20,LifeAcceptance,Facebook,Acceptance,15,30,Canada,2023,2,25,18,2023-02-25 18:20:00
272,91,Embracing acceptance of life's ups and downs.,Acceptance,25/02/2023 18:20,LifeAcceptance,Facebook,LifeJourney,15,30,Canada,2023,2,25,18,2023-02-25 18:20:00
274,92,Overflowing adoration for a cute rescue puppy! 🐶,Adoration,26/02/2023 10:45,PuppyAdmirer,Twitter,Adoration,22,45,UK,2023,2,26,10,2023-02-26 10:45:00
275,92,Overflowing adoration for a cute rescue puppy! 🐶,Adoration,26/02/2023 10:45,PuppyAdmirer,Twitter,PuppyLove,22,45,UK,2023,2,26,10,2023-02-26 10:45:00
277,93,Anticipating the release of a much-awaited movie.,Anticipation,26/02/2023 07:30,MovieBuff2,Instagram,Anticipation,20,40,Australia,2023,2,26,7,2023-02-26 07:30:00
278,93,Anticipating the release of a much-awaited movie.,Anticipation,26/02/2023 07:30,MovieBuff2,Instagram,MovieRelease,20,40,Australia,2023,2,26,7,2023-02-26 07:30:00
280,94,Bitter experience at the customer service department.,Bitter,26/02/2023 15:00,CustomerWoes,Facebook,BitterExperience,18,35,USA,2023,2,26,15,2023-02-26 15:00:00
281,94,Bitter experience at the customer service department.,Bitter,26/02/2023 15:00,CustomerWoes,Facebook,CustomerService,18,35,USA,2023,2,26,15,2023-02-26 15:00:00
283,95,Finding calmness amidst the chaos of daily life.,Calmness,27/02/2023 09:30,CalmSoul,Twitter,Calmness,15,30,India,2023,2,27,9,2023-02-27 09:30:00
284,95,Finding calmness amidst the chaos of daily life.,Calmness,27/02/2023 09:30,CalmSoul,Twitter,InnerPeace,15,30,India,2023,2,27,9,2023-02-27 09:30:00
286,96,Confusion reigns as I try to make sense of recent events.,Confusion,27/02/2023 14:20,ConfusedMind2,Instagram,Confusion,25,50,UK,2023,2,27,14,2023-02-27 14:20:00
287,96,Confusion reigns as I try to make sense of recent events.,Confusion,27/02/2023 14:20,ConfusedMind2,Instagram,MakingSense,25,50,UK,2023,2,27,14,2023-02-27 14:20:00
289,97,Excitement building up for a surprise birthday party.,Excitement,27/02/2023 18:45,BirthdayExcite,Facebook,Excitement,22,45,Canada,2023,2,27,18,2023-02-27 18:45:00
290,97,Excitement building up for a surprise birthday party.,Excitement,27/02/2023 18:45,BirthdayExcite,Facebook,SurpriseParty,22,45,Canada,2023,2,27,18,2023-02-27 18:45:00
292,98,Witnessed an act of kindness that made my day.,Kind,28/02/2023 11:30,KindnessObserver,Twitter,Kindness,20,40,USA,2023,2,28,11,2023-02-28 11:30:00
293,98,Witnessed an act of kindness that made my day.,Kind,28/02/2023 11:30,KindnessObserver,Twitter,ActsOfKindness,20,40,USA,2023,2,28,11,2023-02-28 11:30:00
295,99,Pride in completing a challenging fitness challenge.,Pride,28/02/2023 16:00,FitAchiever,Instagram,Pride,30,60,UK,2023,2,28,16,2023-02-28 16:00:00
296,99,Pride in completing a challenging fitness challenge.,Pride,28/02/2023 16:00,FitAchiever,Instagram,FitnessChallengeCompleted,30,60,UK,2023,2,28,16,2023-02-28 16:00:00
298,100,A moment of shame for not speaking up against injustice.,Shame,28/02/2023 19:45,ReflectiveSelf2,Facebook,Shame,15,30,India,2023,2,28,19,2023-02-28 19:45:00
299,100,A moment of shame for not speaking up against injustice.,Shame,28/02/2023 19:45,ReflectiveSelf2,Facebook,Injustice,15,30,India,2023,2,28,19,2023-02-28 19:45:00
301,101,Reflecting on the beauty of diversity in our world.,Acceptance,01/03/2023 10:45,DiversityLover,Twitter,Acceptance,22,45,Australia,2023,3,1,10,2023-03-01 10:45:00
302,101,Reflecting on the beauty of diversity in our world.,Acceptance,01/03/2023 10:45,DiversityLover,Twitter,Diversity,22,45,Australia,2023,3,1,10,2023-03-01 10:45:00
304,102,Excitement for a quiet evening with a good book.,Excitement,01/03/2023 13:30,BookwormJoy,Instagram,Excitement,18,35,USA,2023,3,1,13,2023-03-01 13:30:00
305,102,Excitement for a quiet evening with a good book.,Excitement,01/03/2023 13:30,BookwormJoy,Instagram,BookTime,18,35,USA,2023,3,1,13,2023-03-01 13:30:00
307,103,Feeling bitter about the unfairness in the workplace.,Bitter,01/03/2023 17:45,WorkplaceWoes,Twitter,Bitter,15,30,Canada,2023,3,1,17,2023-03-01 17:45:00
308,103,Feeling bitter about the unfairness in the workplace.,Bitter,01/03/2023 17:45,WorkplaceWoes,Twitter,Unfairness,15,30,Canada,2023,3,1,17,2023-03-01 17:45:00
310,104,Calmness prevails as I practice mindfulness.,Calmness,02/03/2023 18:00,MindfulMe,Facebook,Calmness,15,30,UK,2023,3,2,18,2023-03-02 18:00:00
311,104,Calmness prevails as I practice mindfulness.,Calmness,02/03/2023 18:00,MindfulMe,Facebook,Mindfulness,15,30,UK,2023,3,2,18,2023-03-02 18:00:00
313,105,Confusion surrounds me as I navigate through life's choices.,Confusion,02/03/2023 13:15,ConfusedMind3,Instagram,Confusion,30,60,USA,2023,3,2,13,2023-03-02 13:15:00
314,105,Confusion surrounds me as I navigate through life's choices.,Confusion,02/03/2023 13:15,ConfusedMind3,Instagram,LifeChoices,30,60,USA,2023,3,2,13,2023-03-02 13:15:00
316,106,Excitement for a weekend road trip to explore new places.,Excitement,02/03/2023 16:45,RoadTripper2,Twitter,Excitement,25,50,India,2023,3,2,16,2023-03-02 16:45:00
317,106,Excitement for a weekend road trip to explore new places.,Excitement,02/03/2023 16:45,RoadTripper2,Twitter,WeekendAdventure,25,50,India,2023,3,2,16,2023-03-02 16:45:00
319,107,Kindness witnessed today restores my faith in humanity.,Kind,03/03/2023 11:30,KindnessPrevails2,Facebook,Kindness,22,45,USA,2023,3,3,11,2023-03-03 11:30:00
320,107,Kindness witnessed today restores my faith in humanity.,Kind,03/03/2023 11:30,KindnessPrevails2,Facebook,HumanityRestored,22,45,USA,2023,3,3,11,2023-03-03 11:30:00
322,108,Pride in accomplishing personal and professional goals.,Pride,03/03/2023 14:30,GoalAchiever,Instagram,Pride,12,25,Canada,2023,3,3,14,2023-03-03 14:30:00
323,108,Pride in accomplishing personal and professional goals.,Pride,03/03/2023 14:30,GoalAchiever,Instagram,Accomplishments,12,25,Canada,2023,3,3,14,2023-03-03 14:30:00
325,109,Shame for not being true to my values in a difficult situation.,Shame,03/03/2023 12:00,ReflectiveSelf3,Twitter,Shame,15,30,UK,2023,3,3,12,2023-03-03 12:00:00
326,109,Shame for not being true to my values in a difficult situation.,Shame,03/03/2023 12:00,ReflectiveSelf3,Twitter,Integrity,15,30,UK,2023,3,3,12,2023-03-03 12:00:00
328,110,"Revisiting old memories, feeling a sense of elation.",Elation,15/05/2010 15:30,NostalgiaFan,Twitter,Elation,20,40,Canada,2010,5,15,15,2010-05-15 15:30:00
329,110,"Revisiting old memories, feeling a sense of elation.",Elation,15/05/2010 15:30,NostalgiaFan,Twitter,Memories,20,40,Canada,2010,5,15,15,2010-05-15 15:30:00
331,111,The victory of our team brought euphoria to the city.,Euphoria,10/08/2021 21:15,SportsFanatic,Instagram,Euphoria,15,30,USA,2021,8,10,21,2021-08-10 21:15:00
332,111,The victory of our team brought euphoria to the city.,Euphoria,10/08/2021 21:15,SportsFanatic,Instagram,Victory,15,30,USA,2021,8,10,21,2021-08-10 21:15:00
334,112,"Embracing the beauty of nature, a moment of contentment.",Contentment,20/06/2011 14:45,NatureLover2,Facebook,Contentment,25,50,India,2011,6,20,14,2011-06-20 14:45:00
335,112,"Embracing the beauty of nature, a moment of contentment.",Contentment,20/06/2011 14:45,NatureLover2,Facebook,Nature,25,50,India,2011,6,20,14,2011-06-20 14:45:00
337,113,"Meditating by the serene lake, finding inner peace.",Serenity,12/02/2022 18:20,ZenMaster2,Twitter,Serenity,18,35,UK,2022,2,12,18,2022-02-12 18:20:00
338,113,"Meditating by the serene lake, finding inner peace.",Serenity,12/02/2022 18:20,ZenMaster2,Twitter,Meditation,18,35,UK,2022,2,12,18,2022-02-12 18:20:00
340,114,Overflowing with gratitude for life's blessings.,Gratitude,25/11/2012 10:00,ThankfulHeart,Instagram,Gratitude,30,60,Australia,2012,11,25,10,2012-11-25 10:00:00
341,114,Overflowing with gratitude for life's blessings.,Gratitude,25/11/2012 10:00,ThankfulHeart,Instagram,Blessed,30,60,Australia,2012,11,25,10,2012-11-25 10:00:00
343,115,"Hopeful for a brighter tomorrow, despite challenges.",Hope,05/04/2013 19:30,OptimisticSoul,Facebook,Hope,22,45,USA,2013,4,5,19,2013-04-05 19:30:00
344,115,"Hopeful for a brighter tomorrow, despite challenges.",Hope,05/04/2013 19:30,OptimisticSoul,Facebook,Optimism,22,45,USA,2013,4,5,19,2013-04-05 19:30:00
346,116,Empowered to make a difference in my community.,Empowerment,14/09/2014 08:30,CommunityLeader,Twitter,Empowerment,15,30,UK,2014,9,14,8,2014-09-14 08:30:00
347,116,Empowered to make a difference in my community.,Empowerment,14/09/2014 08:30,CommunityLeader,Twitter,Community,15,30,UK,2014,9,14,8,2014-09-14 08:30:00
349,117,Compassion in action: supporting a local charity event.,Compassion,18/07/2015 14:20,CharitySupporter,Instagram,Compassion,18,35,Canada,2015,7,18,14,2015-07-18 14:20:00
350,117,Compassion in action: supporting a local charity event.,Compassion,18/07/2015 14:20,CharitySupporter,Instagram,CharityEvent,18,35,Canada,2015,7,18,14,2015-07-18 14:20:00
352,118,"A moment of tenderness, connecting with loved ones.",Tenderness,23/02/2016 19:45,LovingHeart,Facebook,Tenderness,25,50,UK,2016,2,23,19,2016-02-23 19:45:00
353,118,"A moment of tenderness, connecting with loved ones.",Tenderness,23/02/2016 19:45,LovingHeart,Facebook,FamilyTime,25,50,UK,2016,2,23,19,2016-02-23 19:45:00
355,119,Arousal of excitement as I await a special announcement.,Arousal,30/10/2017 11:30,ExcitementFan,Twitter,Arousal,20,40,Australia,2017,10,30,11,2017-10-30 11:30:00
356,119,Arousal of excitement as I await a special announcement.,Arousal,30/10/2017 11:30,ExcitementFan,Twitter,Excitement,20,40,Australia,2017,10,30,11,2017-10-30 11:30:00
358,120,Enthusiastically diving into a new project.,Enthusiasm,15/06/2018 16:00,ProjectEnthusiast,Instagram,Enthusiasm,15,30,USA,2018,6,15,16,2018-06-15 16:00:00
359,120,Enthusiastically diving into a new project.,Enthusiasm,15/06/2018 16:00,ProjectEnthusiast,Instagram,NewProject,15,30,USA,2018,6,15,16,2018-06-15 16:00:00
361,121,Feeling a sense of fulfillment after reaching a milestone.,Fulfillment,28/03/2019 18:20,MilestoneAchiever,Facebook,Fulfillment,22,45,India,2019,3,28,18,2019-03-28 18:20:00
362,121,Feeling a sense of fulfillment after reaching a milestone.,Fulfillment,28/03/2019 18:20,MilestoneAchiever,Facebook,Milestone,22,45,India,2019,3,28,18,2019-03-28 18:20:00
364,122,Reverence for the beauty of a historic landmark.,Reverence,11/11/2019 15:00,HistoryLover,Twitter,Reverence,18,35,UK,2019,11,11,15,2019-11-11 15:00:00
365,122,Reverence for the beauty of a historic landmark.,Reverence,11/11/2019 15:00,HistoryLover,Twitter,History,18,35,UK,2019,11,11,15,2019-11-11 15:00:00
367,123,Elation after a surprise reunion with old friends.,Elation,02/04/2020 09:30,JoyfulReunion2,Instagram,Elation,25,50,Canada,2020,4,2,9,2020-04-02 09:30:00
368,123,Elation after a surprise reunion with old friends.,Elation,02/04/2020 09:30,JoyfulReunion2,Instagram,OldFriends,25,50,Canada,2020,4,2,9,2020-04-02 09:30:00
370,124,The euphoria of a live music concert under the stars.,Euphoria,19/06/2021 14:45,MusicEnthusiast,Facebook,Euphoria,15,30,USA,2021,6,19,14,2021-06-19 14:45:00
371,124,The euphoria of a live music concert under the stars.,Euphoria,19/06/2021 14:45,MusicEnthusiast,Facebook,LiveMusic,15,30,USA,2021,6,19,14,2021-06-19 14:45:00
373,125,Contentment in the simplicity of a quiet Sunday.,Contentment,15/08/2010 10:00,SimpleJoys,Twitter,Contentment,30,60,Australia,2010,8,15,10,2010-08-15 10:00:00
374,125,Contentment in the simplicity of a quiet Sunday.,Contentment,15/08/2010 10:00,SimpleJoys,Twitter,SundayMood,30,60,Australia,2010,8,15,10,2010-08-15 10:00:00
376,126,Serenity found in the pages of a favorite book.,Serenity,22/09/2011 19:30,BookLover3,Instagram,Serenity,22,45,UK,2011,9,22,19,2011-09-22 19:30:00
377,126,Serenity found in the pages of a favorite book.,Serenity,22/09/2011 19:30,BookLover3,Instagram,BookTime,22,45,UK,2011,9,22,19,2011-09-22 19:30:00
379,127,Gratitude for the support received during tough times.,Gratitude,10/03/2012 08:30,SupportiveFriend,Facebook,Gratitude,15,30,India,2012,3,10,8,2012-03-10 08:30:00
380,127,Gratitude for the support received during tough times.,Gratitude,10/03/2012 08:30,SupportiveFriend,Facebook,Supportive,15,30,India,2012,3,10,8,2012-03-10 08:30:00
382,128,Hopeful about the possibilities of a new journey.,Hope,05/12/2013 16:00,JourneyOptimist,Twitter,Hope,18,35,Canada,2013,12,5,16,2013-12-05 16:00:00
383,128,Hopeful about the possibilities of a new journey.,Hope,05/12/2013 16:00,JourneyOptimist,Twitter,NewBeginnings,18,35,Canada,2013,12,5,16,2013-12-05 16:00:00
385,129,Empowerment through learning and personal growth.,Empowerment,20/07/2014 11:30,GrowthSeeker,Instagram,Empowerment,25,50,USA,2014,7,20,11,2014-07-20 11:30:00
386,129,Empowerment through learning and personal growth.,Empowerment,20/07/2014 11:30,GrowthSeeker,Instagram,PersonalGrowth,25,50,USA,2014,7,20,11,2014-07-20 11:30:00
388,130,Compassion towards those in need during the holidays.,Compassion,22/12/2015 14:20,HolidayHelper,Facebook,Compassion,18,35,USA,2015,12,22,14,2015-12-22 14:20:00
389,130,Compassion towards those in need during the holidays.,Compassion,22/12/2015 14:20,HolidayHelper,Facebook,HolidaySupport,18,35,USA,2015,12,22,14,2015-12-22 14:20:00
391,131,Tenderness in the warmth of a cozy winter evening.,Tenderness,10/02/2016 19:45,WinterWarmth,Twitter,Tenderness,25,50,UK,2016,2,10,19,2016-02-10 19:45:00
392,131,Tenderness in the warmth of a cozy winter evening.,Tenderness,10/02/2016 19:45,WinterWarmth,Twitter,CozyEvening,25,50,UK,2016,2,10,19,2016-02-10 19:45:00
394,132,Arousal of excitement for an upcoming adventure.,Arousal,30/04/2017 11:30,AdventureAwaits,Instagram,Arousal,20,40,Australia,2017,4,30,11,2017-04-30 11:30:00
395,132,Arousal of excitement for an upcoming adventure.,Arousal,30/04/2017 11:30,AdventureAwaits,Instagram,AdventureTime,20,40,Australia,2017,4,30,11,2017-04-30 11:30:00
397,133,Enthusiasm for a creative project in the making.,Enthusiasm,15/09/2018 16:00,CreativeSpirit,Facebook,Enthusiasm,15,30,Canada,2018,9,15,16,2018-09-15 16:00:00
398,133,Enthusiasm for a creative project in the making.,Enthusiasm,15/09/2018 16:00,CreativeSpirit,Facebook,Creativity,15,30,Canada,2018,9,15,16,2018-09-15 16:00:00
400,134,Fulfillment in completing a challenging workout routine.,Fulfillment,28/06/2019 18:20,FitnessAchiever,Twitter,Fulfillment,22,45,India,2019,6,28,18,2019-06-28 18:20:00
401,134,Fulfillment in completing a challenging workout routine.,Fulfillment,28/06/2019 18:20,FitnessAchiever,Twitter,FitnessGoals,22,45,India,2019,6,28,18,2019-06-28 18:20:00
403,135,Reverence for the artistry displayed in a museum.,Reverence,11/11/2020 15:00,ArtAppreciator,Instagram,Reverence,18,35,UK,2020,11,11,15,2020-11-11 15:00:00
404,135,Reverence for the artistry displayed in a museum.,Reverence,11/11/2020 15:00,ArtAppreciator,Instagram,ArtAppreciation,18,35,UK,2020,11,11,15,2020-11-11 15:00:00
406,136,Elation after achieving a personal goal.,Elation,02/03/2021 09:30,GoalAchiever2,Facebook,Elation,25,50,USA,2021,3,2,9,2021-03-02 09:30:00
407,136,Elation after achieving a personal goal.,Elation,02/03/2021 09:30,GoalAchiever2,Facebook,PersonalAchievement,25,50,USA,2021,3,2,9,2021-03-02 09:30:00
409,137,Elation over discovering a hidden gem in the city.,Elation,18/02/2012 14:30,UrbanExplorer2,Twitter,Elation,20,40,USA,2012,2,18,14,2012-02-18 14:30:00
410,137,Elation over discovering a hidden gem in the city.,Elation,18/02/2012 14:30,UrbanExplorer2,Twitter,HiddenGem,20,40,USA,2012,2,18,14,2012-02-18 14:30:00
412,138,The euphoria of a surprise birthday celebration.,Euphoria,05/11/2018 21:45,BirthdayJoy,Instagram,Euphoria,15,30,UK,2018,11,5,21,2018-11-05 21:45:00
413,138,The euphoria of a surprise birthday celebration.,Euphoria,05/11/2018 21:45,BirthdayJoy,Instagram,BirthdaySurprise,15,30,UK,2018,11,5,21,2018-11-05 21:45:00
415,139,Contentment in the simplicity of a home-cooked meal.,Contentment,12/09/2015 13:20,HomeChef,Facebook,Contentment,25,50,India,2015,9,12,13,2015-09-12 13:20:00
416,139,Contentment in the simplicity of a home-cooked meal.,Contentment,12/09/2015 13:20,HomeChef,Facebook,HomeCooking,25,50,India,2015,9,12,13,2015-09-12 13:20:00
418,140,Serenity found in the melody of a peaceful piano.,Serenity,30/07/2016 18:10,MusicLover4,Twitter,Serenity,18,35,Canada,2016,7,30,18,2016-07-30 18:10:00
419,140,Serenity found in the melody of a peaceful piano.,Serenity,30/07/2016 18:10,MusicLover4,Twitter,PeacefulMelody,18,35,Canada,2016,7,30,18,2016-07-30 18:10:00
421,141,Gratitude for the supportive community around me.,Gratitude,20/04/2013 10:30,CommunityLove,Instagram,Gratitude,30,60,USA,2013,4,20,10,2013-04-20 10:30:00
422,141,Gratitude for the supportive community around me.,Gratitude,20/04/2013 10:30,CommunityLove,Instagram,CommunitySupport,30,60,USA,2013,4,20,10,2013-04-20 10:30:00
424,142,Hopeful about the prospects of a new business venture.,Hope,08/12/2017 19:15,EntrepreneurHope,Facebook,Hope,22,45,Canada,2017,12,8,19,2017-12-08 19:15:00
425,142,Hopeful about the prospects of a new business venture.,Hope,08/12/2017 19:15,EntrepreneurHope,Facebook,BusinessVenture,22,45,Canada,2017,12,8,19,2017-12-08 19:15:00
427,143,Empowerment through mentoring and guiding others.,Empowerment,03/06/2014 08:20,MentorEmpower,Twitter,Empowerment,15,30,UK,2014,6,3,8,2014-06-03 08:20:00
